,SI,MS,NDB,BSTam,BSTfu,BSTv,BSTal,BSTov,BSTpr,BSTif,BSTtr,OT,ACB,LSr.m.v,LSr.m.d,LSr.vl,LSr.dl,LSc.v,LSc.d,SF,FS,CP,AAA,CEAc,IA,MEAad,MEApd,AOA,TTv,TTd,PIR,COAa,COApm,COApl,NLOT,PAA,TR,ENTm,ENTl,ILA,PL,ACAv,ACAd,RSPv,RSPv.a,RSPv.b/c,RSPd,RSPagl,AIv,AId,AIp,ORBv,ORBm,MOs,PTLp,PERI,ECT,VISp,VISpm,BMAa,BMAp,BLAa,BLAp,LA,PA,EPv,EPd,CLA,AVPV,I,AVP,MPO,VLP,SBPV,AHA,DMHa,PH,MPNl,AHNa,AHNc,AHNp,VMHvl,VMHc,PMv,PMd,TM,MM,LM,SUMl,LPO,RCH,LHAa,LHAjvv,LHAjvd,LHAjp,LHAjd,LHAsfp,LHAs,TU,ZI,RT,REr,REc,PVT,PT,AV,AD,IAM,LD,VTA,PAGrn,DTN
RCH,0.9078412990032037,0.2217954711246666,0.18122009407318743,0.9320070332440737,0.9759000729485331,0.9759000729485331,0.9906649065282938,0.9759000729485331,0.8382549209085562,0.9759000729485331,0.9759000729485331,0.9047619047619048,0.8526478526309363,0.9225040231868104,0.10286889997472794,0.682118282104749,0.9248391580327325,-0.026901556326953898,-0.11363049444421881,0.4085207284591252,0.8428227902737333,0.9451345393829478,0.7453559924999299,0.9743803729770204,0.9128709291752768,1.0,0.9759000729485331,0.9759000729485331,0.975900072948533,0.7859337864122531,0.9292682312599511,0.9292682312599511,0.9047619047619048,0.9953575840972947,0.9759000729485331,0.9981029150569845,0.9061004703659373,0.2173502212322088,0.28361519782547,0.5690211252745292,0.7248803762927498,0.34610265132310636,0.9061929248807807,-0.3103356025270492,0.026423975943792345,0.17016911869528187,-0.22652511759148433,0.22861497842960624,0.7356123579206245,0.7356123579206245,0.8382549209085562,0.7453559924999299,0.6314040674128691,0.3810249640493438,0.10647942749999,0.2677575491958242,0.018979056778740257,-0.13941429613550474,-0.12327841818038449,0.7857906233685649,0.991009159344817,0.8382549209085562,0.9906649065282938,0.8382549209085562,0.9320070332440737,0.9759000729485331,0.9759000729485331,0.9292682312599511,0.9906649065282938,0.8880056045383771,0.8997354108424374,0.8997354108424374,0.24397501823713333,0.8880056045383771,0.9583148474999099,0.9320070332440737,1.0,0.9583148474999099,0.9906649065282938,0.9451345393829477,0.9743803729770204,0.9583148474999099,0.9583148474999099,0.9320070332440737,0.9906649065282938,0.9759000729485331,0.4784743764693455,-0.3524536884251207,0.8827348295047495,0.9759000729485331,1.0,0.9569487529386911,0.8612538776448219,0.9253919291561848,0.6371930928643098,0.40473022158234073,0.9078412990032038,0.6657502859356828,0.9906649065282938,0.9569487529386911,0.10647942749999006,0.7280252083092641,0.29020181417544144,0.9128709291752769,0.6657502859356828,-0.31033560252704917,-0.28764964242089713,0.16265001215808889,-0.24307771832986083,0.8001322641986387,0.9759000729485331,0.48795003647426655
LHAa,0.8513824469684098,0.33874605160231785,0.2913428162916919,0.8957607202286274,0.9315516419063742,0.9315516419063742,0.9494740323391178,0.9315516419063742,0.7963330593811956,0.9315516419063742,0.9315516419063742,0.8612538776448219,0.9595457919427279,0.8586285314760612,0.25840569706085087,0.7967657022381579,0.9133444366746378,-0.07568562769081416,0.03653615614461188,0.3393301926309549,0.9627519361329036,0.8918617317773189,0.7061348126430064,0.9348383591510273,0.8779385507546065,0.9569487529386911,0.9315516419063742,0.9315516419063742,0.9945889710579332,0.8891473907052919,0.8853097991606432,0.8853097991606432,0.8612538776448219,0.9514764623988067,0.9315516419063742,0.9544746272200685,0.8922373748933065,0.14850701853560516,0.21658135747908783,0.6761568280804227,0.8376105968386142,0.37094680064111174,0.9245474942228675,-0.16630614998521273,0.09558255732641557,0.27357645155253185,-0.01820892601823076,0.18376916754950665,0.8278373543847156,0.8278373543847156,0.7963330593811956,0.6847367880174606,0.7718927553490097,0.3369101405074289,0.04279604925109134,0.5141687072710142,0.18307280594099065,-0.19611613513818402,-0.18167553795463892,0.7453440971609543,0.9469135150663172,0.7963330593811956,0.9494740323391178,0.7963330593811956,0.8957607202286274,0.9315516419063742,0.9315516419063742,0.8853097991606432,0.9494740323391178,0.8546956108205794,0.9572301670759134,0.9572301670759134,0.4412613040609141,0.8546956108205794,0.9201150588984631,0.8957607202286274,0.9569487529386911,0.9201150588984631,0.9494740323391178,0.9744415217567001,0.9348383591510273,0.9201150588984631,0.9201150588984631,0.8957607202286274,0.9494740323391178,0.9315516419063742,0.7115384615384616,-0.3659489276036614,0.9756654533819862,0.9315516419063742,0.9569487529386911,1.0,0.9038461538461539,0.9754446010932804,0.7469573911071198,0.5887052428461278,0.9730085108210398,0.8513824469684098,0.9494740323391178,1.0,0.064194073876637,0.8229565754543868,0.3628721318562929,0.8779385507546066,0.8513824469684098,-0.21827682185559166,-0.34683511791340166,0.44126130406091413,-0.2930922784729078,0.8770580193070292,0.9315516419063742,0.6864064729836441
LHAjvv,0.8513824469684097,0.6061771449725688,0.564476706565153,0.6514623419844562,0.9315516419063742,0.9315516419063742,0.7963330593811956,0.9315516419063742,0.9494740323391178,0.9315516419063742,0.9315516419063742,0.9569487529386911,0.916708926230999,0.7610571074446906,0.3100868364730211,0.7539288365264292,0.7540401744639452,0.032436697581777474,0.17354674168690642,0.44879154509255315,0.8736082383428199,0.8918617317773188,0.9201150588984631,0.7453440971609543,0.615867341574127,0.8612538776448219,0.9315516419063742,0.9315516419063742,0.9245474942228676,0.889147390705292,0.9544746272200684,0.9544746272200684,0.9569487529386911,0.8974152997625109,0.9315516419063742,0.8853097991606433,0.9377596899388833,0.32322115798925816,0.3875666396994203,0.8253090695687514,0.928655226929768,0.680069134508705,0.9945889710579331,-0.16630614998521268,-0.06372170488427704,0.10259116933219946,0.02731338902734612,0.030628194591584446,0.9756654533819862,0.9756654533819862,0.9494740323391178,0.6847367880174606,0.6132846549348296,0.6431920864232733,0.25677629550654774,0.6337428252410174,0.25935314174973684,-0.12607465830311831,-0.09909574797525761,0.9348383591510273,0.909337581928765,0.9494740323391178,0.7963330593811956,0.9494740323391178,0.6514623419844562,0.9315516419063742,0.9315516419063742,0.9544746272200684,0.7963330593811956,0.5729278270335753,0.7445123521701549,0.7445123521701549,0.686406472983644,0.5729278270335753,0.7061348126430065,0.6514623419844562,0.8612538776448219,0.7061348126430065,0.7963330593811956,0.9744415217567001,0.7453440971609543,0.7061348126430065,0.7061348126430065,0.6514623419844562,0.7963330593811956,0.9315516419063742,0.6153846153846155,-0.3659489276036614,0.8278373543847156,0.9315516419063742,0.8612538776448219,0.9038461538461539,1.0,0.9754446010932805,0.7113879915305903,0.4337828105181994,0.9730085108210397,0.7297563831157798,0.7963330593811956,0.9038461538461539,-0.04279604925109127,0.731516955959455,0.16847634693327884,0.615867341574127,0.7297563831157798,-0.2182768218555916,-0.34683511791340166,0.44126130406091413,-0.2930922784729078,0.7308816827558576,0.9315516419063741,0.4412613040609141
LHAjvd,0.8654707925179593,0.49120043778018857,0.4451950089168809,0.7874742398303559,0.94824455372798,0.94824455372798,0.8885455148764864,0.94824455372798,0.8885455148764864,0.94824455372798,0.94824455372798,0.9253919291561848,0.9660449056956653,0.8224808141972026,0.301747176717517,0.8003478830358911,0.8506713646557046,-0.02564601467218908,0.11832659548292665,0.3974431747303006,0.9466180622121515,0.9070504065714248,0.8276957037691598,0.8551452178253276,0.7602870511980977,0.9253919291561848,0.94824455372798,0.94824455372798,0.9814714518370468,0.9157535592199457,0.9363761942273532,0.9363761942273532,0.9253919291561848,0.941011461433398,0.94824455372798,0.9363761942273533,0.9335805784003252,0.23589619198599254,0.3036557318319697,0.7746892997965182,0.9103241227106371,0.5386354244771374,0.9814714518370464,-0.1593047664170864,0.021315227815974416,0.19966404284841843,0.019934104876875282,0.10617839485945435,0.9278474782242853,0.9278474782242853,0.8885455148764864,0.6949520531646717,0.7176921593229946,0.4973619548679704,0.14836055067560408,0.6043355079473308,0.2379961127700426,-0.16869040578449238,-0.14765936851162725,0.8551452178253278,0.9447570665406452,0.8885455148764864,0.8885455148764864,0.8885455148764864,0.7874742398303559,0.94824455372798,0.94824455372798,0.9363761942273532,0.8885455148764864,0.7266028467027676,0.8732679841878878,0.8732679841878878,0.5904164202457233,0.7266028467027676,0.8276957037691598,0.7874742398303559,0.9253919291561848,0.8276957037691598,0.8885455148764864,0.9974541015785435,0.8551452178253276,0.8276957037691598,0.8276957037691598,0.7874742398303559,0.8885455148764864,0.94824455372798,0.6947411187642788,-0.3747737724339445,0.9278474782242853,0.94824455372798,0.9253919291561848,0.9754446010932804,0.9754446010932805,1.0,0.7528278561414595,0.5356544019768347,0.9986201452130298,0.8210876749529358,0.8885455148764864,0.9754446010932804,0.007808450035558159,0.8008234919900666,0.27665759905430615,0.7602870511980977,0.8210876749529358,-0.21619932585176005,-0.35860132352823765,0.4711403757516378,-0.3030352854941692,0.8267989650858006,0.9482445537279799,0.5904164202457233
LHAjp,0.5848976518656018,0.42869051142864323,0.5388702304143923,0.5723514714723391,0.6347917188462602,0.6347917188462602,0.6231519532728589,0.6347917188462602,0.566501775702599,0.6347917188462602,0.6347917188462602,0.6017934765940703,0.8556995826886792,0.5053130946314818,0.6882472016116853,0.9190847369619146,0.8053782021288317,-0.059995200575923224,0.35478237437320154,0.4251674245612165,0.791428636483649,0.7331534612619369,0.5145136643248092,0.6075164339462277,0.5574385902993148,0.6371930928643098,0.6347917188462602,0.6347917188462602,0.7254762501100117,0.9304831211439815,0.6140537909095591,0.6140537909095591,0.6017934765940703,0.6399488061431808,0.6347917188462602,0.6396393655307908,0.6567480933175406,0.032315280597061756,0.4849256809800537,0.864402991351359,0.8756641244233875,0.6003431513005717,0.699566384034654,0.1153504930667364,0.07857348313452016,0.18975352734002096,0.2020763364053971,0.566501775702599,0.7109027887971865,0.7109027887971865,0.566501775702599,0.7915594835766294,0.9192038623254777,0.509851598132339,-0.1583118967153259,0.6192629470061397,0.14108877869908343,-0.3109183929042907,-0.27493254797322636,0.5374183838755091,0.6394071371022967,0.566501775702599,0.6231519532728589,0.566501775702599,0.5723514714723391,0.6347917188462602,0.6347917188462602,0.6140537909095591,0.6231519532728589,0.5385321717857586,0.7082005278281703,0.7082005278281703,0.5441071875825086,0.5385321717857586,0.5936696126824721,0.5723514714723391,0.6371930928643098,0.5936696126824721,0.6231519532728589,0.7331534612619369,0.6075164339462277,0.5936696126824721,0.5936696126824721,0.5723514714723391,0.6231519532728589,0.6347917188462602,0.7113879915305903,-0.4366853863147931,0.7655876187046624,0.6347917188462602,0.6371930928643098,0.7469573911071198,0.7113879915305903,0.7528278561414595,1.0,0.8596376722190301,0.7648661601319408,0.7648661601319408,0.6231519532728589,0.7469573911071198,-0.1978898708941573,0.6088590823425646,0.4074969702219389,0.5574385902993148,0.7648661601319408,-0.192250821777894,-0.4276728524027965,0.574335364670426,-0.45870512009512593,0.9192547197409877,0.6347917188462602,0.6347917188462602
LHAjd,0.22045848606429994,0.14003703507182363,0.2420393211370654,0.4756143904066975,0.3357298148516799,0.3357298148516799,0.43796298348378787,0.3357298148516799,0.19122327447883694,0.3357298148516799,0.3357298148516799,0.25054728002716325,0.7281448676300242,0.2318794758440517,0.6661464428912522,0.7902614914088889,0.6224246513791797,-0.3636549532941369,0.21891094912781728,0.0022045424660032194,0.7145479481869977,0.4290927129556201,0.12066723840088886,0.45542356117822386,0.48030638947354304,0.40473022158234073,0.3357298148516799,0.3357298148516799,0.5247541643900205,0.779912388728428,0.27580882057466444,0.27580882057466444,0.25054728002716325,0.37672040071787843,0.3357298148516799,0.38724672787755915,0.34472266949824476,-0.19001131891261042,0.23875829506884538,0.6468427382253732,0.6821108141135479,0.2770435565702453,0.41190380645668284,0.4270474703972499,0.40425518594730225,0.49129110716089325,0.49141316715707206,0.5613328379862632,0.46445030208707894,0.46445030208707894,0.19122327447883694,0.5257643958895871,0.9540470169514726,0.12953834722759922,-0.24995356525898393,0.6333599442867869,0.3364452260701719,-0.2651983411433438,-0.2694303081349243,0.15011167658947044,0.364766101709711,0.19122327447883694,0.43796298348378787,0.19122327447883694,0.4756143904066975,0.3357298148516799,0.3357298148516799,0.27580882057466444,0.43796298348378787,0.48424785528074465,0.6640384398863457,0.6640384398863457,0.4344738780433503,0.48424785528074465,0.4654307766891427,0.4756143904066975,0.40473022158234073,0.4654307766891427,0.43796298348378787,0.49561871496424337,0.45542356117822386,0.4654307766891427,0.4654307766891427,0.4756143904066975,0.43796298348378787,0.3357298148516799,0.8210888913380202,-0.22823785506209976,0.702629944183017,0.3357298148516799,0.40473022158234073,0.5887052428461278,0.4337828105181994,0.5356544019768347,0.8596376722190301,1.0,0.5633939088309886,0.8083477822357663,0.4379629834837877,0.5887052428461276,-0.008619088457206348,0.5893076077530762,0.5820470696827926,0.48030638947354304,0.8083477822357663,0.05024087887026475,-0.30269330913923587,0.730706067618362,-0.25579033688357333,0.8537539589949593,0.33572981485167974,0.8294501308100325
LHAsfp,0.846153846153846,0.5074148233194892,0.4606534397048788,0.772539303936907,0.9302605094190634,0.9302605094190634,0.8716936997543171,0.9302605094190634,0.8716936997543171,0.9302605094190634,0.9302605094190634,0.9078412990032037,0.9753268569971993,0.8022246296615704,0.3268602252303067,0.8127723808309993,0.8396071825974651,-0.03419128137749755,0.14442183795566227,0.38076190849524244,0.9584502218257017,0.8878767651128607,0.8119979429411501,0.838926859989823,0.7458677371482704,0.9078412990032038,0.9302605094190634,0.9302605094190634,0.9745586289152091,0.9249114902053784,0.9186172406951716,0.9186172406951716,0.9078412990032037,0.9231645971924342,0.9302605094190634,0.9186172406951716,0.9213068794097575,0.22099784804393197,0.28837490036423624,0.7861013353709679,0.9213068794097576,0.5376418578567305,0.9745586289152092,-0.13147655571171254,0.033584287303898584,0.2162811752731771,0.05758167996310983,0.09685485552825744,0.9349469900084572,0.9349469900084572,0.8716936997543171,0.6766649524509585,0.7356255172368736,0.4842742776412873,0.1353329904901917,0.6428151553844955,0.2653415620219539,-0.17719247798458349,-0.15668413501991657,0.8389268599898231,0.9268391645827256,0.8716936997543171,0.8716936997543171,0.8716936997543171,0.772539303936907,0.9302605094190634,0.9302605094190634,0.9186172406951716,0.8716936997543171,0.7128223744198379,0.874474632195206,0.874474632195206,0.6201736729460422,0.7128223744198379,0.8119979429411501,0.772539303936907,0.9078412990032038,0.8119979429411501,0.8716936997543171,0.992332855126138,0.838926859989823,0.8119979429411501,0.8119979429411501,0.772539303936907,0.8716936997543171,0.9302605094190634,0.7297563831157798,-0.3733006833947206,0.9349469900084572,0.9302605094190634,0.9078412990032038,0.9730085108210398,0.9730085108210397,0.9986201452130298,0.7648661601319408,0.5633939088309886,1.0,0.8461538461538461,0.8716936997543171,0.9730085108210398,1.552581287680411e-17,0.8096409047527363,0.2868756090167074,0.7458677371482704,0.8461538461538461,-0.19721483356756878,-0.365596315046472,0.516811394121702,-0.30894638819424197,0.8320502943378436,0.9302605094190635,0.6201736729460422
LHAs,0.5384615384615384,0.3946559736929359,0.3454900797786591,0.6695340634119862,0.6201736729460422,0.6201736729460422,0.6779839886978022,0.6201736729460422,0.4842742776412873,0.6201736729460422,0.6201736729460422,0.5447047794019222,0.921142031608466,0.5553862820733949,0.4576043153224294,0.8127723808309995,0.7052700333818708,-0.1709564068874878,0.2599593083201921,0.10384415686233885,0.9584502218257017,0.5745084950730274,0.4059989714705751,0.6791312676108092,0.6629935441317959,0.6657502859356828,0.6201736729460422,0.6201736729460422,0.7973661509306257,0.8509185709889482,0.5686678156684396,0.5686678156684396,0.5447047794019222,0.6496343461724537,0.6201736729460422,0.6561551719251226,0.6333984795942084,-0.05524946201098296,6.403209082167209e-17,0.6603251217116131,0.8061435194835379,0.24438266266215022,0.7087699119383339,0.13147655571171243,0.23509001112729025,0.4325623505463542,0.34549007977865903,0.09685485552825746,0.7479575920067657,0.7479575920067657,0.4842742776412873,0.4059989714705752,0.8693756112799416,0.09685485552825746,-0.1353329904901917,0.7940657801808474,0.4100733231248378,-0.26578871697687523,-0.2611402250331943,0.4394378790422883,0.6416578831726565,0.4842742776412873,0.6779839886978022,0.4842742776412873,0.6695340634119862,0.6201736729460422,0.6201736729460422,0.5686678156684396,0.6779839886978022,0.6534205098848515,0.8744746321952062,0.8744746321952062,0.6201736729460422,0.6534205098848515,0.6766649524509585,0.6695340634119862,0.6657502859356828,0.6766649524509585,0.6779839886978022,0.7834206750995828,0.6791312676108092,0.6766649524509585,0.6766649524509585,0.6695340634119862,0.6779839886978022,0.6201736729460422,0.9730085108210397,-0.2986405467157765,0.934946990008457,0.6201736729460422,0.6657502859356828,0.8513824469684098,0.7297563831157798,0.8210876749529358,0.7648661601319408,0.8083477822357663,0.8461538461538461,1.0,0.6779839886978022,0.8513824469684098,1.552581287680411e-17,0.8096409047527363,0.4508045284548258,0.6629935441317959,1.0,4.006018882148908e-17,-0.365596315046472,0.8268982305947231,-0.30894638819424197,0.8320502943378436,0.6201736729460422,0.9302605094190634
TU,0.8716936997543171,0.127778532454314,0.0870022185848612,0.9727143747452264,0.9370425713316365,0.9370425713316365,1.0,0.9370425713316365,0.7560975609756099,0.9370425713316365,0.9370425713316365,0.8382549209085562,0.8323428607671497,0.9168523371635586,0.0823107997207991,0.6686032815998416,0.9387584536904173,-0.060270967450212175,-0.15274848225350623,0.35738754412796664,0.8376592683116144,0.9075020318032556,0.6475182677614472,0.9959435995458621,0.9600014517991345,0.9906649065282938,0.9370425713316365,0.9370425713316365,0.9593531087442945,0.7546401896364912,0.8702361782561561,0.8702361782561561,0.8382549209085562,0.9729456174105681,0.9370425713316365,0.9803926565164289,0.8555218160844689,0.15304370970710846,0.21785797263947926,0.49885441526744695,0.6670170091506028,0.23385611715924404,0.8478004216810042,-0.2979789417261729,0.07611555029922304,0.2178579726394791,-0.23200591622629657,0.2682926829268293,0.6592342530872155,0.6592342530872155,0.7560975609756099,0.7156780854205468,0.6567853439964122,0.2682926829268293,0.03407990882954985,0.2190078933274796,-0.006074455318520387,-0.15617376188860604,-0.14467423695414217,0.6941425087743889,0.963519240983874,0.7560975609756099,1.0,0.7560975609756099,0.9727143747452264,0.9370425713316365,0.9370425713316365,0.8702361782561561,1.0,0.9424002054522901,0.9316682558083206,0.9316682558083206,0.15617376188860604,0.9424002054522901,0.9883173560569458,0.9727143747452264,0.9906649065282938,0.9883173560569458,1.0,0.9075020318032556,0.9959435995458621,0.9883173560569458,0.9883173560569458,0.9727143747452264,1.0,0.9370425713316365,0.49005111346535113,-0.33842000798232535,0.894675057761221,0.9370425713316365,0.9906649065282938,0.9494740323391178,0.7963330593811956,0.8885455148764864,0.6231519532728589,0.4379629834837877,0.8716936997543171,0.6779839886978022,1.0,0.9494740323391178,0.1363196353181994,0.7281639194105151,0.3405683383048158,0.9600014517991345,0.6779839886978022,-0.2979789417261729,-0.27619627054881685,0.15617376188860607,-0.23339907079733596,0.8148353450645078,0.9370425713316365,0.5466081666101211
ZI,0.8513824469684098,0.33874605160231785,0.2913428162916919,0.8957607202286274,0.9315516419063742,0.9315516419063742,0.9494740323391178,0.9315516419063742,0.7963330593811956,0.9315516419063742,0.9315516419063742,0.8612538776448219,0.9595457919427279,0.8586285314760612,0.25840569706085087,0.7967657022381579,0.9133444366746378,-0.07568562769081416,0.03653615614461188,0.3393301926309549,0.9627519361329036,0.8918617317773189,0.7061348126430064,0.9348383591510273,0.8779385507546065,0.9569487529386911,0.9315516419063742,0.9315516419063742,0.9945889710579332,0.8891473907052919,0.8853097991606432,0.8853097991606432,0.8612538776448219,0.9514764623988067,0.9315516419063742,0.9544746272200685,0.8922373748933065,0.14850701853560516,0.21658135747908783,0.6761568280804227,0.8376105968386142,0.37094680064111174,0.9245474942228675,-0.16630614998521273,0.09558255732641557,0.27357645155253185,-0.01820892601823076,0.18376916754950665,0.8278373543847156,0.8278373543847156,0.7963330593811956,0.6847367880174606,0.7718927553490097,0.3369101405074289,0.04279604925109134,0.5141687072710142,0.18307280594099065,-0.19611613513818402,-0.18167553795463892,0.7453440971609543,0.9469135150663172,0.7963330593811956,0.9494740323391178,0.7963330593811956,0.8957607202286274,0.9315516419063742,0.9315516419063742,0.8853097991606432,0.9494740323391178,0.8546956108205794,0.9572301670759134,0.9572301670759134,0.4412613040609141,0.8546956108205794,0.9201150588984631,0.8957607202286274,0.9569487529386911,0.9201150588984631,0.9494740323391178,0.9744415217567001,0.9348383591510273,0.9201150588984631,0.9201150588984631,0.8957607202286274,0.9494740323391178,0.9315516419063742,0.7115384615384616,-0.3659489276036614,0.9756654533819862,0.9315516419063742,0.9569487529386911,1.0,0.9038461538461539,0.9754446010932804,0.7469573911071198,0.5887052428461276,0.9730085108210398,0.8513824469684098,0.9494740323391178,1.0,0.064194073876637,0.8229565754543868,0.3628721318562929,0.8779385507546066,0.8513824469684098,-0.21827682185559166,-0.34683511791340166,0.44126130406091413,-0.2930922784729078,0.8770580193070292,0.9315516419063742,0.6864064729836441
RT,4.707827130385763e-17,-0.27773186030035396,-0.3241763593892431,0.1812200940731875,0.054554472558998104,0.054554472558998104,0.1363196353181994,0.054554472558998104,-0.034079908829549845,0.054554472558998104,0.054554472558998104,3.704098577861011e-17,-0.01906578559351995,0.021713491635397385,-0.34503277967117707,-0.17159207034167967,0.04726864515691116,-0.2165533511313906,-0.34555629345609223,-0.19487575873116525,0.019837990021453915,0.01837726154733239,-0.07142857142857144,0.154623149994196,0.18954384914393643,0.10647942749999006,0.054554472558998104,0.054554472558998104,0.06234796863885498,-0.07810672765473765,0.015391903217987016,0.015391903217987016,3.704098577861011e-17,0.08421519210665193,0.054554472558998104,0.09235141930792207,-0.030391533692741533,-0.11664236870396087,-0.05073462894318409,-0.2544739833494542,-0.12156613477096617,-0.2407717061715384,-0.015586992159713766,0.5898417776255118,0.6617610321967556,0.8371213775625378,0.4761340278529508,-0.034079908829549845,-0.09869275424396536,-0.09869275424396536,-0.034079908829549845,-0.047619047619047616,-0.035296560400125826,-0.2044794529772991,0.4285714285714286,-0.17296473465284204,0.6450646088125902,0.6858276550274046,0.5696951079673037,-0.056226599997889454,0.07525914950784676,-0.034079908829549845,0.1363196353181994,-0.034079908829549845,0.1812200940731875,0.054554472558998104,0.054554472558998104,0.015391903217987016,0.1363196353181994,0.19856408961486077,0.11834526708278781,0.11834526708278781,-0.2182178902359924,0.19856408961486077,0.16666666666666677,0.1812200940731875,0.10647942749999006,0.16666666666666677,0.1363196353181994,0.01837726154733241,0.154623149994196,0.16666666666666677,0.16666666666666677,0.1812200940731875,0.1363196353181994,0.054554472558998104,-0.04279604925109129,0.47286624374346037,0.06579516949597691,0.054554472558998104,0.10647942749999006,0.064194073876637,-0.04279604925109127,0.007808450035558159,-0.1978898708941573,-0.008619088457206348,1.552581287680411e-17,1.552581287680411e-17,0.1363196353181994,0.064194073876637,1.0,0.050872307972279956,0.17304292898401308,0.18954384914393643,-1.1268735152519114e-17,0.06939315030888374,0.5696951079673037,-0.1272937693043289,0.6606080901244327,-4.965889182470477e-17,0.05455447255899807,0.054554472558998104
REr,0.5783149319662402,0.25431949315644914,0.17316179571791196,0.6969627833961296,0.6993786061802353,0.6993786061802353,0.7281639194105151,0.6993786061802353,0.5825311355284121,0.6993786061802353,0.6993786061802353,0.6370220572706061,0.8147332338154853,0.5567261785492479,0.0982946374365981,0.5703132636708398,0.6564735651623609,-0.25705327132765904,-0.04343107880371944,0.05204734297614367,0.8477316438548307,0.628248572530677,0.5087230797227997,0.720814981654361,0.6853615811339369,0.7280252083092641,0.6993786061802353,0.6993786061802353,0.7992898356345547,0.7231714497205041,0.6577381782593682,0.6577381782593682,0.6370220572706061,0.7197491597174454,0.6993786061802353,0.7235119960853049,0.6926471828716478,0.3946021224710546,0.21680296415038902,0.6146383176634703,0.6926471828716478,0.2204750229726565,0.7326823493316752,-0.07413398398728528,0.4292327156830822,0.29810407570678477,0.10822612232369498,-3.233697396123403e-17,0.7029019463944166,0.7029019463944166,0.5825311355284121,0.4069784637782399,0.6536047667376083,0.14563278388210302,0.30523384783367985,0.5685582161281982,0.27202675037059754,-0.1665187157571989,-0.15706214313266925,0.5406112362407708,0.7146732378790746,0.5825311355284121,0.7281639194105151,0.5825311355284121,0.6969627833961296,0.6993786061802353,0.6993786061802353,0.6577381782593682,0.7281639194105151,0.6698832123207613,0.8091547798786777,0.8091547798786777,0.4662524041201569,0.6698832123207613,0.7122123116119198,0.6969627833961296,0.7280252083092641,0.7122123116119198,0.7281639194105151,0.7853107156633461,0.720814981654361,0.7122123116119198,0.7122123116119198,0.6969627833961296,0.7281639194105151,0.6993786061802353,0.731516955959455,0.08419529013494384,0.8434823356732999,0.6993786061802353,0.7280252083092641,0.8229565754543868,0.731516955959455,0.8008234919900666,0.6088590823425646,0.5893076077530762,0.8096409047527363,0.8096409047527363,0.7281639194105151,0.8229565754543868,0.050872307972279956,1.0,0.7086490006438569,0.685361581133937,0.8096409047527363,0.37066991993642623,-0.15706214313266922,0.543961138140183,0.08933415473488435,0.6950480468569159,0.6993786061802353,0.6993786061802353
REc,0.04098222985952965,-0.2583199983597169,-0.25769296031890737,0.4115849832830234,0.19824558013652693,0.19824558013652693,0.3405683383048158,0.19824558013652693,0.0309607580277105,0.19824558013652693,0.19824558013652693,0.09673393805848049,0.36373673191884937,0.04602773584047308,-0.06965639658809553,0.18475516541909814,0.33280360183716756,-0.5501248423925109,-0.31700712308874607,-0.32088468900004724,0.40249860209537286,0.20590857192440462,-0.043260732246003256,0.37033349188890013,0.42386687960749797,0.29020181417544144,0.19824558013652693,0.19824558013652693,0.32096903450675796,0.3271954014346475,0.1258484857313793,0.1258484857313793,0.09673393805848049,0.25138155049724015,0.19824558013652693,0.265680136544023,0.2576929603189074,0.3708835196565606,0.2381376660167885,0.3316978471338025,0.2331507736218686,-0.11978354360065338,0.1793650486949529,0.18212124204330288,0.6691857370274229,0.3917748698985876,0.19633749357631042,0.2373658115457807,0.13947101332164705,0.13947101332164705,0.0309607580277105,0.1874631730660141,0.47742794521896487,-0.17544429549035967,0.18746317306601412,0.1974250237168799,0.17220919308667781,0.13216372009101798,0.15025760653943043,-0.012770120409962062,0.2355004012516109,0.0309607580277105,0.3405683383048158,0.0309607580277105,0.4115849832830234,0.19824558013652693,0.19824558013652693,0.1258484857313793,0.3405683383048158,0.43673510344246785,0.46589296497837035,0.46589296497837035,0.033040930022754475,0.43673510344246785,0.3893465902140294,0.4115849832830234,0.29020181417544144,0.3893465902140294,0.3405683383048158,0.26155953730937886,0.37033349188890013,0.3893465902140294,0.3893465902140294,0.4115849832830234,0.3405683383048158,0.19824558013652693,0.42767072683063084,0.5250511922748183,0.4383374704394622,0.19824558013652693,0.29020181417544144,0.3628721318562929,0.16847634693327884,0.27665759905430615,0.4074969702219389,0.5820470696827926,0.2868756090167074,0.4508045284548258,0.3405683383048158,0.3628721318562929,0.17304292898401308,0.7086490006438569,1.0,0.42386687960749797,0.45080452845482566,0.6024010313740019,0.31721050269435314,0.30838201354570854,0.33679089641359405,0.44329059342415605,0.19824558013652688,0.5286548803640718
